PlanId;Plannavn;Plantype;PlantypeId;Planstatus;PlanstatusId;IKraft;Lovreferanse;LovreferanseId;Vertikalnivå;VertikalnivåId;PlanBestemmelse;PlanBestemmelseId
133;Brøvigheia, Mellomveien;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;23.02.1963;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
134;GANGDALSMOEN II;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;15.07.1963;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
135;GIMLE GÅRD REG. TIL OF. FORMÅL;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;06.09.1963;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
136;Kongsgård alle utv.ø.ringvei til bygrense;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;10.06.1963;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
137;Kvartal 25 - Børskvartalet;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;24.02.2004;Bygningsloven av 1924;2;På grunnen/vannoverflaten;2;;
138;Vestre Strandgt. 19a, b, 21 OG 23.;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;02.06.1964;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
139;Gnr. 12, Bnr. 1 (Rådyrveien);Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;01.09.1964;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
140;Vågsbygd sentrum;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;05.06.1964;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
141;Møllevannsveien - mellom Møllevannsveien 22 og Helgolandsgate 1;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;08.05.1964;Bygningsloven av 1924;2;På grunnen/vannoverflaten;2;;
142;GRIMSMYRA. NORDRE DEL;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;30.01.1964;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
143;GIMLEKOLLEN II;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;10.03.1964;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
144;ØSTERVEIEN/MARVIKV./V/LUND TORV ENDR. REGULERING;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;22.02.1964;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
145;Elvebredden på Lundsiden mellom bybroen og fremtidig øvre bro over Otra;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;26.03.1964;Bygningsloven av 1924;2;På grunnen/vannoverflaten;2;;
146;GNR. 38, BNR. 7 OMREG.;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;17.03.1964;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
147;"Kvartal 27- ""Vindmøllekvartalet""";Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;10.04.1965;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
148;MARKENSGT. 9;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;01.06.1965;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
149;Slettheia, del av (Gnr. 14, Bnr. 1);Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;30.06.1965;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
150;Tinnheia II - sone C, D og F;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;05.01.1965;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
151;Tinnheia II - sone G;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;26.05.1965;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
152;Tinnheia - område J, K og L;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;26.05.1965;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
153;Tinnheia II - område E;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;26.05.1965;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
154;Hellemyrområdet - Fjellro;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;11.08.1971;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
155;Gnr. 37, Bnr. 2. Bleget (Holtes område);Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;26.02.1965;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
156;GIMLEKOLLEN I;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;29.06.1965;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
157;Kongsgårdbukten - industri og havneområde;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;08.01.1965;Bygningsloven av 1924;2;På grunnen/vannoverflaten;2;;
158;Moneheia, øvre del;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;28.05.1965;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
159;STATSARKIVET, SOLVANG TOMT;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;22.06.1965;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
160;Kjempegravene, endr. reg.;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;26.03.1965;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
161;VOIEBYEN III;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;12.03.1966;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
162;Slettheia II;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;03.12.1966;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
163;Kongsgårdbukta - utvidelse av industriområde på sydsiden av Ringknuten;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;25.01.1966;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;;
164;Oddernes kirkegård, utvidelse;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;10.03.1966;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
165;Fjellly - gnr.61, bnr.32;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;12.03.1966;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
166;Torsvikheia - gnr. 59, bnr. 27 ;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;10.09.1966;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
167;SLETTHEIA IV;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;17.03.1967;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
168;Hannevikdalen;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;16.02.1967;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
169;JUSTVIK TERRASSE;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;29.07.1967;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
170;GNR.58,BNR.3,4,5 ROSENVOLD;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;18.04.1967;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
171;Gnr. 13, bnr. 13 (11) OG 31, Blåbærtjønn;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;04.04.1967;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
172;Setesdalsveien,  Krossen - Chr.sands bryggeri;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;28.04.1967;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
173;Øvre Søm - gnr.58, bnr.1,2, endret regulering;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;23.06.1967;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
174;ØSTRE STRANDGT. 3;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;29.07.1967;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
175;FALCONBRIDGE INDUSTRIOMRÅDE;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;29.07.1967;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
176;Kjos industriområde;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;29.07.1967;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
177;Dalaneveien ved Jerstøperiet og Oddernes Cementstøperi;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;08.08.1967;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;;
178;Tinnheia - område H og M;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;20.10.1967;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
179;GRIM IDRETTSPLASS;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;09.02.1967;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
180;OTRA SYD FOR VINDMØLLEGANGEN;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;08.08.1967;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
181;Setesdalsveien 17 og J. Moesgt. 2A;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;28.04.1967;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
182;Vågsbygd sentrum til Auglandsbukta;Eldre reguleringsplan (PBL 1985);30;Opphevet;4;16.11.1966;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;Uten bestemmelser;2
183;GNR. 14, BNR. 1 (DEL AV FISKÅ);Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;05.06.1967;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
184;Gnr.112,Bnr.82,101 (Høgmo industri);Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;12.07.1967;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
185;Øvre Mosby. reg. av veier;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;12.12.1968;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
186;VOIEBYEN I;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;14.02.1968;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
187;GNR.61,BNR.15,GNR.59,BNR.3,ENDRET REGULERING;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;09.09.1968;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
188;Kvartal 11 - endret regulering;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;09.04.1968;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
189;NARVIKA BÅTHAVN;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;30.04.1968;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
190;VOIEBYEN I, DEL 3;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;09.09.1968;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
191;SLETTHEIA V;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;19.10.1968;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
192;Kvartal 26;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;29.04.1968;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
193;Justlia-Justvik skole;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;23.01.1969;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
194;GNR. 29, HAUS;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;13.02.1969;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
195;Gimlekollen IV;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;16.01.1969;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
196;Gimlekollen III. endr. regulering;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;16.01.1969;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
197;Vardåslia - deler av gnr/bnr 58/1;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;13.02.1969;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
198;GNR.91,BNR.3 KRINGSJÅ SKOLE;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;04.02.1969;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
199;Jærnesskogen;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;18.02.1969;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
200;GNR.61,BNR.13,15,GNR.59,BNR.3;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;24.02.1969;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
201;EGSVEIEN, TILKNYTNING TIL MOTORVEI VED OTRA;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;11.04.1969;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
202;Vågsbygd sentrum II;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;09.05.1969;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;;
203;GALGEBERGTANGEN, ENDR. REG.;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;28.07.1969;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
204;HANNEVIK - RIGETJØNN, IND.OMR.;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;26.07.1969;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
205;JUSTVIK TERRASSE, ENDR. REG.;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;04.06.1969;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
206;KONGENSGT. 75 - 77;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;01.09.1969;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
207;NEDRE KONGSGÅRD;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;29.10.1969;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
208;HAMRESANDEN GNR.98;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;10.11.1969;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
209;MARKENSGT. 9;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;23.05.1969;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
210;ØSTRE STRANDGATE 70 - 72;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;18.06.1965;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;;
211;SLETTHEIA VI;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;10.12.1969;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
212;Voiebyen III - nordre del;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;24.01.1970;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
214;JUSTLIA GNR. 116, BNR. 1;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;13.05.1970;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
215;YTRE TANGENS FORLENGELSE;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;15.06.1970;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;;
216;Dalbo gård, del av samt Fidjebekken 8,10 og 12 til trafikkområde;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;29.07.1970;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;;
217;Oddernesveien, del av med omr.;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;10.08.1970;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
218;TORDENSKJOLDSGT. - sentralsykehuset;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;13.05.1970;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;;
219;FERGEFJELLET, FRIOMRÅDE;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;05.10.1970;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
220;Kvartal 14;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;22.10.1970;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
221;GNR. 45, BNR. 2;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;11.09.1970;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
222;Tinnheia II - område H - endret reguleringsplan;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;28.09.1970;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
223;Høyfjellet, Flekkerøy;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;11.01.1971;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
224;Egsjordet;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;08.01.1971;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;;
225;GIMLEKOLLEN 2 OG 4;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;26.04.1971;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
226;DEL AV HAMRESANDEN;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;11.02.1971;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
227;KLIPPERVEIEN 5 OG 7;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;26.04.1971;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Med bestemmelser som egen tekst;1
228;KONGENSGT. 2 OG 2A. ENDR. REG.;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;02.09.1971;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
229;Brøvik gård - LHL;Bebyggelsesplan iht. kommuneplanens arealdel (PBL 1985);33;Endelig vedtatt arealplan;3;21.02.1994;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Planbestemmelser både på kart og som egen tekst;4
230;Kvartal 18, 24, 30;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;09.03.1971;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;;
231;Marviksveien 12 og Steinkleiva17;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;15.01.1971;Bygningsloven av 1965;3;På grunnen/vannoverflaten;2;;
232;NYE TEGLEVERKSVEI 42, ENDR. REG.;Eldre reguleringsplan (PBL 1985);30;Utgått/erstattet;5;27.09.1971;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
233;ODDEMARKA, TRAFIKKOMRÅDE;Eldre reguleringsplan (PBL 1985);30;Endelig vedtatt arealplan;3;15.07.1971;Plan- og bygningsloven av 1985 eller før;5;På grunnen/vannoverflaten;2;Uten bestemmelser;2
